Clemente	Clemente	properNoun	np	0.53	[Clemente-np-ca, Clemente-np-eo, Clemente-np-es, Climent-np-ca, Clemente-np-it, Clemente-np-sc]
Clinton	Clinton	noun	np	0.7	[Clinton-np-ca, Clinton-np-eo, Clinton-np-es, Clinton-np-it, Clinton-np-sc]
Consell	Consell	properNoun	np	0.6	[Consell-np-ca, Consell-np-eo, Consell-np-es, Consell-np-it, Consell-np-sc]
Cooper	Cooper	noun	np	0.6	[Cooper-np-ca, Cooper-np-eo, Cooper-np-es, Cooper-np-it, Cooper-np-sc]
Corea	Koreio	properNoun	np	0.6	[Corea-np-ca, Koreio-np-eo, Corea-np-es, Corea-np-it, Corea-np-sc]
Costa	Costa	noun	np	0.6	[Costa-np-ca, Costa-np-eo, Costa-np-es, Costa-np-it, Costa-np-sc]
Cristina	Cristina	properNoun	np	0.6	[Cristina-np-ca, Cristina-np-eo, Cristina-np-es, Cristina-np-it, Cristina-np-sc]
Cristu	Kristo	properNoun	np	0.7	[Crist-np-ca, Kristo-np-eo, Cristo-np-es, Cristo-np-it, Cristu-np-sc]
Cuba	Kubo	properNoun	np	0.6	[Cuba-np-ca, Kubo-np-eo, Cuba-np-es, Cuba-np-it, Cuba-np-sc]
DNA	DNA	noun	n	0.7	[ADN-n-ca, DNA-n-eo, ADN-n-es, DNA-n-it, DNA-n-sc]
Dakar	Dakaro	properNoun	np	0.53	[Dakar-np-ca, Dakaro-np-eo, Dakar-np-fr, Dakar-np-es, Dakar-np-it, Dakar-np-sc]
Damascu	Damasko	properNoun	np	0.6	[Damasc-np-ca, Damasko-np-eo, Damas-np-fr, Damasco-np-es, Damasco-np-it, Damascu-np-sc]
Daniel	Daniel	properNoun	np	0.6	[Daniel-np-ca, Daniel-np-eo, Daniel-np-es, Daniel-np-it, Daniel-np-sc]
Danimarca	Danio	properNoun	np	0.6	[Dinamarca-np-ca, Danio-np-eo, Dinamarca-np-es, Danimarca-np-it, Danimarca-np-sc]
David	David	properNoun	np	0.6	[David-np-ca, David-np-eo, David-np-es, David-np-it, David-np-sc]
Davis	Davis	noun	np	0.7	[Davis-np-ca, Davis-np-eo, Davis-np-es, Davis-np-it, Davis-np-sc]
Derek	Derek	properNoun	np	0.6	[Derek-np-ca, Derek-np-eo, Derek-np-es, Derek-np-it, Derek-np-sc]
Dick	Dick	noun	np	0.6	[Dick-np-ca, Dick-np-eo, Dick-np-es, Dick-np-it, Dick-np-sc]
Diego	Diego	properNoun	np	0.6	[Diego-np-ca, Diego-np-eo, Diego-np-es, Diego-np-it, Diego-np-sc]
Dublinu	Dublino	properNoun	np	0.6	[Dubl%C3%ADn-np-ca, Dublino-np-eo, Dubl%C3%ADn-np-es, Dublino-np-it, Dublinu-np-sc]
Eduardo	Eduardo	properNoun	np	0.6	[Eduardo-np-ca, Eduardo-np-eo, Eduardo-np-es, Eduardo-np-it, Eduardo-np-sc]
Edward	Edward	properNoun	np	0.6	[Edward-np-ca, Edward-np-eo, Edward-np-es, Edward-np-it, Edward-np-sc]
Egitu	Egiptio	properNoun	np	0.7	[Egipte-np-ca, Egiptio-np-eo, Egipto-np-es, Egitto-np-it, Egitu-np-sc]
Elena	Elena	properNoun	np	0.6	[Elena-np-ca, Elena-np-eo, Elena-np-es, Elena-np-it, Elena-np-sc]
Elia	Elia	properNoun	np	0.6	[Elia-np-ca, Elia-np-eo, Elia-np-es, Elia-np-it, Elia-np-sc]
Elisa	Elisa	properNoun	np	0.6	[Elisa-np-ca, Elisa-np-eo, Elisa-np-es, Elisa-np-it, Elisa-np-sc]
Elizabeth	Elizabeth	properNoun	np	0.6	[Elizabeth-np-ca, Elizabeth-np-eo, Elizabeth-np-es, Elizabeth-np-it, Elizabeth-np-sc]
Emilia	Emilia	properNoun	np	0.7	[Emilia-np-ca, Emilia-np-eo, Emilia-np-es, Emilia-np-it, Emilia-np-sc]
Emilio	Emilio	properNoun	np	0.6	[Emilio-np-ca, Emilio-np-eo, Emilio-np-es, Emilio-np-it, Emilio-np-sc]
Emily	Emily	properNoun	np	0.7	[Emily-np-ca, Emily-np-eo, Emily-np-es, Emily-np-it, Emily-np-sc]
Emma	Emma	properNoun	np	0.7	[Emma-np-ca, Emma-np-eo, Emma-np-es, Emma-np-it, Emma-np-sc]
Enrique	Enrique	properNoun	np	0.7	[Enrique-np-ca, Enrique-np-eo, Enrique-np-es, Enrique-np-it, Enrique-np-sc]
Eric	Eric	properNoun	np	0.7	[Eric-np-ca, Eric-np-eo, Eric-np-es, Eric-np-it, Eric-np-sc]
Ernesto	Ernesto	properNoun	np	0.6	[Ernesto-np-ca, Ernesto-np-eo, Ernesto-np-es, Ernesto-np-it, Ernesto-np-sc]
Estremadura	Ekstremaduro	properNoun	np	0.6	[Extremadura-np-ca, Ekstremaduro-np-eo, Extremadura-np-es, Estremadura-np-it, Estremadura-np-sc]
Europa	Eŭropo	properNoun	np	0.6	[Europa-np-ca, E%C5%ADropo-np-eo, Europa-np-es, Europa-np-it, Europa-np-sc]
Eva	Eva	properNoun	np	0.6	[Eva-np-ca, Eva-np-eo, Eva-np-es, Eva-np-it, Eva-np-sc]
Felipe	Felipe	properNoun	np	0.7	[Felipe-np-ca, Felipe-np-eo, Felipe-np-es, Felipe-np-it, Felipe-np-sc]
Fernando	Fernando	properNoun	np	0.7	[Fernando-np-ca, Fernando-np-eo, Fernando-np-es, Fernando-np-it, Fernando-np-sc]
Ferrari	Ferrari	noun	np	0.6	[Ferrari-np-ca, Ferrari-np-eo, Ferrari-np-es, Ferrari-np-it, Ferrari-np-sc]
Ferreira	Ferreira	noun	np	0.6	[Ferreira-np-ca, Ferreira-np-eo, Ferreira-np-es, Ferreira-np-it, Ferreira-np-sc]
Figueres	Figueres	noun	np	0.6	[Figueres-np-ca, Figueres-np-eo, Figueres-np-es, Figueres-np-it, Figueres-np-sc]
Filipinas	Filipinoj	properNoun	np	0.7	[Filipines-np-ca, Filipinoj-np-eo, Filipinas-np-es, Filippine-np-it, Filipinas-np-sc]
Ford	Ford	noun	np	0.6	[Ford-np-ca, Ford-np-eo, Ford-np-es, Ford-np-it, Ford-np-sc]
Fox	Fox	noun	np	0.7	[Fox-np-ca, Fox-np-eo, Fox-np-es, Fox-np-it, Fox-np-sc]
Fran	Fran	properNoun	np	0.7	[Fran-np-ca, Fran-np-eo, Fran-np-es, Fran-np-it, Fran-np-sc]
Francesco	Francesco	properNoun	np	0.7	[Francesco-np-ca, Francesco-np-eo, Francesco-np-es, Francesco-np-it, Francesco-np-sc]
Francis	Francis	properNoun	np	0.7	[Francis-np-ca, Francis-np-eo, Francis-np-es, Francis-np-it, Francis-np-sc]
Francisca	Francisca	properNoun	np	0.6	[Francisca-np-ca, Francisca-np-eo, Francisca-np-es, Francisca-np-it, Francisca-np-sc]
Francisco	Francisco	properNoun	np	0.7	[Francisco-np-ca, Francisco-np-eo, Francisco-np-es, Francisco-np-it, Francisco-np-sc]
Franco	Franco	noun	np	0.7	[Franco-np-ca, Franco-np-eo, Franco-np-es, Franco-np-it, Franco-np-sc]
Francoforte	Frankfurto	properNoun	np	0.7	[Frankfurt-np-ca, Frankfurto-np-eo, Frankfurt-np-es, Francoforte-np-it, Francoforte-np-sc]
Frank	Frank	properNoun	np	0.6	[Frank-np-ca, Frank-np-eo, Frank-np-es, Frank-np-it, Frank-np-sc]
Franklin	Franklin	noun	np	0.6	[Franklin-np-ca, Franklin-np-eo, Franklin-np-es, Franklin-np-it, Franklin-np-sc]
Frantza	Francio	properNoun	np	0.7	[Fran%C3%A7a-np-ca, Francio-np-eo, Francia-np-es, Francia-np-it, Frantza-np-sc]
Gabriel	Gabriel	properNoun	np	0.6	[Gabriel-np-ca, Gabriel-np-eo, Gabriel-np-es, Gabriel-np-it, Gabriel-np-sc]
Galles	Kimrio	properNoun	np	0.7	[Gal%C2%B7les-np-ca, Kimrio-np-eo, Gales-np-es, Galles-np-it, Galles-np-sc]
Gandhi	Gandhi	noun	np	0.6	[Gandhi-np-ca, Gandhi-np-eo, Gandhi-np-es, Gandhi-np-it, Gandhi-np-sc]
Gandia	Gandia	noun	np	0.6	[Gandia-np-ca, Gandia-np-eo, Gandia-np-es, Gandia-np-it, Gandia-np-sc]
Garcia	Garcia	noun	np	0.6	[Garcia-np-ca, Garcia-np-eo, Garcia-np-es, Garcia-np-it, Garcia-np-sc]
George	George	properNoun	np	0.6	[George-np-ca, George-np-eo, George-np-es, George-np-it, George-np-sc]
Gerard	Gerard	properNoun	np	0.6	[Gerard-np-ca, Gerard-np-eo, Gerard-np-es, Gerard-np-it, Gerard-np-sc]
Gerusalemme	Jerusalemo	properNoun	np	0.7	[Jerusalem-np-ca, Jerusalemo-np-eo, Jerusal%C3%A9n-np-es, Gerusalemme-np-it, Gerusalemme-np-sc]
Getafe	Getafe	properNoun	np	0.6	[Getafe-np-ca, Getafe-np-eo, Getafe-np-es, Getafe-np-it, Getafe-np-sc]
Ghana	Ganao	properNoun	np	0.7	[Ghana-np-ca, Ganao-np-eo, Ghana-np-es, Ghana-np-it, Ghana-np-sc]
Giapone	Japanio	properNoun	np	0.7	[Jap%C3%B3-np-ca, Japanio-np-eo, Jap%C3%B3n-np-es, Giappone-np-it, Giapone-np-sc]
Gibilterra	Ĝibraltaro	properNoun	np	0.6	[Gibraltar-np-ca, %C4%9Cibraltaro-np-eo, Gibraltar-np-es, Gibilterra-np-it, Gibilterra-np-sc]
Gibson	Gibson	noun	np	0.7	[Gibson-np-ca, Gibson-np-eo, Gibson-np-es, Gibson-np-it, Gibson-np-sc]
Giovanni	Giovanni	properNoun	np	0.7	[Giovanni-np-ca, Giovanni-np-eo, Giovanni-np-es, Giovanni-np-it, Giovanni-np-sc]
Girona	Girona	noun	np	0.6	[Girona-np-ca, Girona-np-eo, Girona-np-es, Girona-np-it, Girona-np-sc]
Gordon	Gordon	noun	np	0.7	[Gordon-np-ca, Gordon-np-eo, Gordon-np-es, Gordon-np-it, Gordon-np-sc]
Graham	Graham	noun	np	0.6	[Graham-np-ca, Graham-np-eo, Graham-np-es, Graham-np-it, Graham-np-sc]
Granada	Granada	noun	np	0.6	[Granada-np-ca, Granada-np-eo, Granada-np-es, Granada-np-an, Grenada-np-ca, Granada-np-sc]
Granada	Granado	noun	np	0.6	[Granada-np-ca, Granado-np-eo, Granada-np-es, Granada-np-an, Grenada-np-ca, Granada-np-sc]
Granollers	Granollers	properNoun	np	0.6	[Granollers-np-ca, Granollers-np-eo, Granollers-np-es, Granollers-np-it, Granollers-np-sc]
Gregorio	Gregorio	noun	np	0.53	[Gregorio-np-ca, Gregorio-np-eo, Gregorio-np-es, Gregori-np-ca, Gregorio-np-it, Gregorio-np-sc]
Guadalajara	Guadalajara	properNoun	np	0.6	[Guadalajara-np-ca, Guadalajara-np-eo, Guadalajara-np-es, Guadalajara-np-it, Guadalajara-np-sc]
Guatemala	Gvatemalo	properNoun	np	0.6	[Guatemala-np-ca, Gvatemalo-np-eo, Guatemala-np-es, Guatemala-np-it, Guatemala-np-sc]
Guernica	Gernika	properNoun	np	0.5	[Guernica-np-ca, Gernika-np-es, Gernika-np-eo, Gernika-np-ca, Guernica-np-sc]
Guinea	Gvineo	properNoun	np	0.6	[Guinea-np-ca, Gvineo-np-eo, Guinea-np-es, Guinea-np-it, Guinea-np-sc]
Haiti	Haitio	properNoun	np	0.6	[Hait%C3%AD-np-ca, Haitio-np-eo, Hait%C3%AD-np-es, Haiti-np-it, Haiti-np-sc]
Hamilton	Hamilton	noun	np	0.7	[Hamilton-np-ca, Hamilton-np-eo, Hamilton-np-es, Hamilton-np-it, Hamilton-np-sc]
Hans	Hans	properNoun	np	0.7	[Hans-np-ca, Hans-np-eo, Hans-np-es, Hans-np-it, Hans-np-sc]
Haro	Haro	noun	np	0.6	[Haro-np-ca, Haro-np-eo, Haro-np-es, Haro-np-it, Haro-np-sc]
Harry	Harry	properNoun	np	0.6	[Harry-np-ca, Harry-np-eo, Harry-np-es, Harry-np-it, Harry-np-sc]
Henry	Henry	noun	np	0.6	[Henry-np-ca, Henry-np-eo, Henry-np-es, Henry-np-it, Henry-np-sc]
Herrera	Herrera	noun	np	0.6	[Herrera-np-ca, Herrera-np-eo, Herrera-np-es, Herrera-np-it, Herrera-np-sc]
Hidalgo	Hidalgo	noun	np	0.6	[Hidalgo-np-ca, Hidalgo-np-eo, Hidalgo-np-es, Hidalgo-np-it, Hidalgo-np-sc]
Hitler	Hitler	noun	np	0.6	[Hitler-np-ca, Hitler-np-eo, Hitler-np-es, Hitler-np-it, Hitler-np-sc]
Honduras	Honduro	properNoun	np	0.7	[Hondures-np-ca, Honduro-np-eo, Honduras-np-es, Honduras-np-it, Honduras-np-sc]
Houston	Houston	noun	np	0.7	[Houston-np-ca, Houston-np-eo, Houston-np-es, Houston-np-it, Houston-np-sc]
Howard	Howard	noun	np	0.7	[Howard-np-ca, Howard-np-eo, Howard-np-es, Howard-np-it, Howard-np-sc]
Huesca	Huesca	noun	np	0.6	[Huesca-np-ca, Huesca-np-eo, Huesca-np-es, Huesca-np-it, Huesca-np-sc]
Hugo	Hugo	properNoun	np	0.6	[Hugo-np-ca, Hugo-np-eo, Hugo-np-es, Hugo-np-it, Hugo-np-sc]
Ignacio	Ignacio	properNoun	np	0.7	[Ignacio-np-ca, Ignacio-np-eo, Ignacio-np-es, Ignacio-np-it, Ignacio-np-sc]
Inghilterra	Anglio	properNoun	np	0.7	[Anglaterra-np-ca, Anglio-np-eo, Inglaterra-np-es, Inghilterra-np-it, Inghilterra-np-sc]
Ion	Ion	properNoun	np	0.6	[Ion-np-ca, Ion-np-eo, Ion-np-es, Ion-np-it, Ion-np-sc]
Irene	Irene	properNoun	np	0.6	[Irene-np-ca, Irene-np-eo, Irene-np-es, Irene-np-it, Irene-np-sc]
Iris	Iris	properNoun	np	0.6	[Iris-np-ca, Iris-np-eo, Iris-np-es, Iris-np-it, Iris-np-sc]
Irlanda	Irlando	properNoun	np	0.6	[Irlanda-np-ca, Irlando-np-eo, Irlanda-np-es, Irlanda-np-it, Irlanda-np-sc]
Isabel	Isabel	properNoun	np	0.6	[Isabel-np-ca, Isabel-np-eo, Isabel-np-es, Isabel-np-it, Isabel-np-sc]
Isabella	Isabella	properNoun	np	0.6	[Isabella-np-ca, Isabella-np-eo, Isabella-np-es, Isabella-np-it, Isabella-np-sc]
Islanda	Islando	properNoun	np	0.7	[Isl%C3%A0ndia-np-ca, Islando-np-eo, Islandia-np-es, Islanda-np-it, Islanda-np-sc]
Ispagna	Hispanio	properNoun	np	0.7	[Espanya-np-ca, Hispanio-np-eo, Espa%C3%B1a-np-es, Spagna-np-it, Ispagna-np-sc]
Israele	Israel	properNoun	np	0.6	[Israel-np-ca, Israel-np-eo, Israel-np-es, Israele-np-it, Israele-np-sc]
Israele	Israelo	properNoun	np	0.6	[Israel-np-ca, Israelo-np-eo, Israel-np-es, Israele-np-it, Israele-np-sc]
Istanbul	Istanbulo	properNoun	np	0.7	[Istanbul-np-ca, Istanbulo-np-eo, Estambul-np-es, Istanbul-np-it, Istanbul-np-sc]
