Andorra	Andorre	properNoun	np	0.6	[Andorra-np-ca, Andoro-np-eo, Andorre-np-fr, Andorra-np-es, Andorra-np-it, Andorra-np-sc]
Andrea	Andrea	properNoun	np	0.6	[Andrea-np-ca, Andrea-np-fr, Andrea-np-es, Andrea-np-it, Andrea-np-sc]
Andy	Andy	properNoun	np	0.7	[Andy-np-ca, Andy-np-fr, Andy-np-es, Andy-np-it, Andy-np-sc]
Anna	Anna	properNoun	np	0.6	[Anna-np-ca, Anna-np-fr, Anna-np-es, Anna-np-it, Anna-np-sc]
Anoia	Anoia	properNoun	np	0.6	[Anoia-np-ca, Anoia-np-fr, Anoia-np-es, Anoia-np-it, Anoia-np-sc]
Antonio	Antonio	properNoun	np	0.7	[Antonio-np-ca, Antonio-np-fr, Antonio-np-es, Antonio-np-it, Antonio-np-sc]
Apollo	Apolo	properNoun	np	0.7	[Apol%C2%B7lo-np-ca, Apolo-np-fr, Apolo-np-es, Apollo-np-it, Apollo-np-sc]
Aragona	Aragon	properNoun	np	0.7	[Arag%C3%B3-np-ca, Aragon-np-fr, Arag%C3%B3n-np-es, Aragona-np-it, Aragona-np-sc]
Ariadna	Ariadna	properNoun	np	0.6	[Ariadna-np-ca, Ariadna-np-fr, Ariadna-np-es, Ariadna-np-it, Ariadna-np-sc]
Ariel	Ariel	properNoun	np	0.6	[Ariel-np-ca, Ariel-np-fr, Ariel-np-es, Ariel-np-it, Ariel-np-sc]
Aritzona	Arizona	properNoun	np	0.7	[Arizona-np-ca, Arizona-np-fr, Arizona-np-es, Arizona-np-it, Aritzona-np-sc]
Arthur	Arthur	properNoun	np	0.7	[Arthur-np-ca, Arthur-np-fr, Arthur-np-es, Arthur-np-it, Arthur-np-sc]
Arturo	Arturo	properNoun	np	0.6	[Arturo-np-ca, Arturo-np-fr, Arturo-np-es, Arturo-np-it, Arturo-np-sc]
Atene	Athènes	properNoun	np	0.7	[Atenes-np-ca, Ath%C3%A8nes-np-fr, Atenas-np-es, Atene-np-it, Atene-np-sc]
Atlanta	Atlanta	properNoun	np	0.7	[Atlanta-np-ca, Atlanta-np-fr, Atlanta-np-es, Atlanta-np-it, Atlanta-np-sc]
Aura	Aura	properNoun	np	0.6	[Aura-np-ca, Aura-np-fr, Aura-np-es, Aura-np-it, Aura-np-sc]
Aurelio	Aurelio	properNoun	np	0.6	[Aurelio-np-ca, Aurelio-np-fr, Aurelio-np-es, Aurelio-np-it, Aurelio-np-sc]
Aurora	Aurora	properNoun	np	0.6	[Aurora-np-ca, Aurora-np-eo, Aurora-np-fr, Aurora-np-es, Aurora-np-it, Aurora-np-sc]
BBC	BBC	noun	n	0.6	[BBC-n-ca, BBC-n-fr, BBC-n-es, BBC-n-it, BBC-n-sc]
Badajoz	Badajoz	properNoun	np	0.6	[Badajoz-np-ca, Badajoz-np-fr, Badajoz-np-es, Badajoz-np-it, Badajoz-np-sc]
Badalona	Badalona	properNoun	np	0.6	[Badalona-np-ca, Badalona-np-fr, Badalona-np-es, Badalona-np-it, Badalona-np-sc]
Bages	Bages	properNoun	np	0.6	[Bages-np-ca, Bages-np-fr, Bages-np-es, Bages-np-it, Bages-np-sc]
Bahamas	Bahamas	properNoun	np	0.7	[Bahames-np-ca, Bahamas-np-fr, Bahamas-np-es, Bahamas-np-it, Bahamas-np-sc]
Bahrain	Bahreïn	properNoun	np	0.6	[Bahrain-np-ca, Bahre%C3%AFn-np-fr, Bahrein-np-es, Bahrain-np-it, Bahrain-np-sc]
Baker	Baker	noun	np	0.6	[Baker-np-ca, Baker-np-fr, Baker-np-es, Baker-np-it, Baker-np-sc]
Baleares	Baléares	properNoun	np	0.7	[Balears-np-ca, Bal%C3%A9ares-np-fr, Baleares-np-es, Baleari-np-it, Baleares-np-sc]
Barack	Barack	noun	np	0.7	[Barack-np-ca, Barack-np-fr, Barack-np-es, Barack-np-it, Barack-np-sc]
Barry	Barry	noun	np	0.6	[Barry-np-ca, Barry-np-fr, Barry-np-es, Barry-np-it, Barry-np-sc]
Bartzellona	Barcelona	properNoun	np	0.6	[Barcelona-np-ca, Barcelona-np-fr, Barcelono-np-eo, Barcelona-np-es, Barcellona-np-it, Bartzellona-np-sc]
Bartzellona	Barcelone	properNoun	np	0.7	[Barcelona-np-ca, Barcelone-np-fr, Barcelona-np-es, Barcellona-np-it, Bartzellona-np-sc]
Batasuna	Batasuna	properNoun	np	0.6	[Batasuna-np-ca, Batasuna-np-fr, Batasuna-np-es, Batasuna-np-it, Batasuna-np-sc]
Beatriz	Beatriz	properNoun	np	0.6	[Beatriz-np-ca, Beatriz-np-fr, Beatriz-np-es, Beatriz-np-it, Beatriz-np-sc]
Beirut	Beyrouth	properNoun	np	0.6	[Beirut-np-ca, Beyrouth-np-fr, Beirut-np-es, Beirut-np-it, Beirut-np-sc]
Ben	Ben	properNoun	np	0.7	[Ben-np-ca, Ben-np-fr, Ben-np-es, Ben-np-it, Ben-np-sc]
Benidorm	Benidorm	properNoun	np	0.6	[Benidorm-np-ca, Benidorm-np-fr, Benidorm-np-es, Benidorm-np-it, Benidorm-np-sc]
Benjamin	Benjamin	noun	np	0.6	[Benjamin-np-ca, Benjamin-np-fr, Benjamin-np-es, Benjamin-np-it, Benjamin-np-sc]
Berlinu	Berlin	properNoun	np	0.7	[Berl%C3%ADn-np-ca, Berlin-np-fr, Berl%C3%ADn-np-es, Berlino-np-it, Berlinu-np-sc]
Berna	Berne	properNoun	np	0.6	[Berna-np-ca, Berne-np-fr, Berna-np-es, Berna-np-it, Berna-np-sc]
Bilbao	Bilbao	noun	np	0.6	[Bilbao-np-ca, Bilbao-np-eo, Bilbao-np-fr, Bilbao-np-es, Bilbao-np-it, Bilbao-np-sc]
Bill	Bill	properNoun	np	0.6	[Bill-np-ca, Bill-np-fr, Bill-np-es, Bill-np-it, Bill-np-sc]
Bob	Bob	properNoun	np	0.7	[Bob-np-ca, Bob-np-fr, Bob-np-es, Bob-np-it, Bob-np-sc]
Bobadilla	Bobadilla	noun	np	0.6	[Bobadilla-np-ca, Bobadilla-np-fr, Bobadilla-np-es, Bobadilla-np-it, Bobadilla-np-sc]
Bologna	Bologne	properNoun	np	0.7	[Bolonya-np-ca, Bologne-np-fr, Bolonia-np-es, Bologna-np-it, Bologna-np-sc]
Bonaparte	Bonaparte	noun	np	0.6	[Bonaparte-np-ca, Bonaparte-np-fr, Bonaparte-np-es, Bonaparte-np-it, Bonaparte-np-sc]
Borbone	Bourbons	noun	np	0.7	[Borbons-np-ca, Bourbons-np-fr, Borbones-np-es, Borbone-np-it, Borbone-np-sc]
Borja	Borja	properNoun	np	0.6	[Borja-np-ca, Borja-np-fr, Borja-np-es, Borja-np-it, Borja-np-sc]
Bosco	Bosco	noun	np	0.6	[Bosco-np-ca, Bosco-np-fr, Bosco-np-es, Bosco-np-it, Bosco-np-sc]
Boston	Boston	properNoun	np	0.7	[Boston-np-ca, Boston-np-fr, Boston-np-es, Boston-np-it, Boston-np-sc]
Brasile	Brésil	properNoun	np	0.7	[Brasil-np-ca, Br%C3%A9sil-np-fr, Brasil-np-es, Brasile-np-it, Brasile-np-sc]
Bratislava	Bratislava	properNoun	np	0.6	[Bratislava-np-ca, Bratislava-np-fr, Bratislava-np-es, Bratislava-np-it, Bratislava-np-sc]
Bretagna	Bretagne	properNoun	np	0.7	[Bretanya-np-ca, Bretagne-np-fr, Breta%C3%B1a-np-es, Bretagna-np-it, Bretagna-np-sc]
Brian	Brian	properNoun	np	0.7	[Brian-np-ca, Brian-np-fr, Brian-np-es, Brian-np-it, Brian-np-sc]
Brown	Brown	noun	np	0.7	[Brown-np-ca, Brown-np-fr, Brown-np-es, Brown-np-it, Brown-np-sc]
Browne	Browne	noun	np	0.6	[Browne-np-ca, Browne-np-fr, Browne-np-es, Browne-np-it, Browne-np-sc]
Bruce	Bruce	properNoun	np	0.7	[Bruce-np-ca, Bruce-np-fr, Bruce-np-es, Bruce-np-it, Bruce-np-sc]
Bruno	Bruno	noun	np	0.6	[Bruno-np-ca, Bruno-np-eo, Bruno-np-fr, Bruno-np-es, Bruno-np-it, Bruno-np-sc]
Bruxelles	Bruxelles	properNoun	np	0.7	[Brussel%C2%B7les-np-ca, Bruxelles-np-fr, Bruselas-np-es, Bruxelles-np-it, Bruxelles-np-sc]
Buddha	Bouddha	properNoun	np	0.5	[Buda-np-ca, Bouddha-np-fr, Buda-np-es, Buddha-np-it, Buddha-np-sc]
Bulgaria	Bulgarie	properNoun	np	0.7	[Bulg%C3%A0ria-np-ca, Bulgarie-np-fr, Bulgaria-np-es, Bulgaria-np-it, Bulgaria-np-sc]
Burgos	Burgos	noun	np	0.6	[Burgos-np-ca, Burgos-np-fr, Burgos-np-es, Burgos-np-it, Burgos-np-sc]
Bush	Bush	noun	np	0.6	[Bush-np-ca, Bush-np-fr, Bush-np-es, Bush-np-it, Bush-np-sc]
CD	CD	noun	n	0.6	[CD-n-ca, CD-n-fr, CD-n-es, CD-n-it, CD-n-sc]
CIA	CIA	noun	n	0.6	[CIA-n-ca, CIA-n-fr, CIA-n-oc, CIA-n-es, CIA-n-it, CIA-n-sc]
Cabrera	Cabrera	noun	np	0.6	[Cabrera-np-ca, Cabrera-np-fr, Cabrera-np-es, Cabrera-np-it, Cabrera-np-sc]
Callina	Caterina	properNoun	np	0.6	[Caterina-np-ca, Caterina-np-fr, Caterina-np-oc, Caterina-np-es, Caterina-np-it, Callina-np-sc]
Caracas	Caracas	properNoun	np	0.6	[Caracas-np-ca, Karakaso-np-eo, Caracas-np-fr, Caracas-np-es, Caracas-np-it, Caracas-np-sc]
Carl	Carl	properNoun	np	0.6	[Carl-np-ca, Carl-np-fr, Carl-np-es, Carl-np-it, Carl-np-sc]
Carme	Carme	properNoun	np	0.6	[Carme-np-ca, Carme-np-fr, Carme-np-es, Carme-np-it, Carme-np-sc]
Carmen	Carmen	properNoun	np	0.6	[Carmen-np-ca, Carmen-np-fr, Carmen-np-es, Carmen-np-it, Carmen-np-sc]
Carolina	Carolina	properNoun	np	0.6	[Carolina-np-ca, Carolina-np-fr, Carolina-np-es, Carolina-np-it, Carolina-np-sc]
Carrefour	Carrefour	properNoun	np	0.6	[Carrefour-np-ca, Carrefour-np-fr, Carrefour-np-es, Carrefour-np-it, Carrefour-np-sc]
Cartagena	Cartagena	noun	np	0.6	[Cartagena-np-ca, Cartagena-np-fr, Cartagena-np-es, Cartagena-np-it, Cartagena-np-sc]
Cartagena	Carthagène	noun	np	0.6	[Cartagena-np-ca, Carthag%C3%A8ne-np-fr, Cartagena-np-es, Cartagena-np-it, Cartagena-np-sc]
Casanova	Casanova	noun	np	0.6	[Casanova-np-ca, Casanova-np-fr, Casanova-np-es, Casanova-np-it, Casanova-np-sc]
Caspe	Caspe	properNoun	np	0.7	[Casp-np-ca, Caspe-np-fr, Caspe-np-es, Caspe-np-it, Caspe-np-sc]
Castell	Castell	noun	np	0.6	[Castell-np-ca, Castell-np-fr, Castell-np-es, Castell-np-it, Castell-np-sc]
Castro	Castro	noun	np	0.6	[Castro-np-ca, Castro-np-fr, Castro-np-es, Castro-np-it, Castro-np-sc]
Catalina	Catalina	properNoun	np	0.6	[Catalina-np-ca, Catalina-np-fr, Catalina-np-es, Catalina-np-it, Catalina-np-sc]
Catalugna	Catalogne	properNoun	np	0.7	[Catalunya-np-ca, Catalogne-np-fr, Catalu%C3%B1a-np-es, Catalogna-np-it, Catalugna-np-sc]
Caterina	Caterina	properNoun	np	0.6	[Caterina-np-ca, Caterina-np-fr, Caterina-np-oc, Caterina-np-es, Caterina-np-it, Caterina-np-sc]
Cervantes	Cervantes	noun	np	0.6	[Cervantes-np-ca, Cervantes-np-fr, Cervantes-np-es, Cervantes-np-it, Cervantes-np-sc]
Cervera	Cervera	noun	np	0.6	[Cervera-np-ca, Cervera-np-fr, Cervera-np-es, Cervera-np-it, Cervera-np-sc]
Ceuta	Ceuta	properNoun	np	0.6	[Ceuta-np-ca, Ceuta-np-fr, Ceuta-np-es, Ceuta-np-it, Ceuta-np-sc]
Champagne	Champagne	noun	np	0.67	[Champagne-np-ca, Champagne-np-fr, Xampanya-np-ca, Champagne-np-sc]
Charles	Charles	properNoun	np	0.7	[Charles-np-ca, Charles-np-fr, Charles-np-es, Charles-np-it, Charles-np-sc]
Charlie	Charlie	properNoun	np	0.7	[Charlie-np-ca, Charlie-np-fr, Charlie-np-es, Charlie-np-it, Charlie-np-sc]
Chicago	Chicago	properNoun	np	0.7	[Chicago-np-ca, Chicago-np-fr, Xicago-np-ca, Chicago-np-it, Chicago-np-sc]
Chris	Chris	properNoun	np	0.7	[Chris-np-ca, Chris-np-fr, Chris-np-es, Chris-np-it, Chris-np-sc]
Churchill	Churchill	noun	np	0.6	[Churchill-np-ca, Churchill-np-fr, Churchill-np-es, Churchill-np-it, Churchill-np-sc]
Claudio	Claudio	properNoun	np	0.6	[Claudio-np-ca, Claudio-np-fr, Claudio-np-es, Claudio-np-it, Claudio-np-sc]
Clemente	Clemente	properNoun	np	0.53	[Clemente-np-ca, Clemente-np-fr, Clemente-np-es, Climent-np-ca, Clemente-np-it, Clemente-np-sc]
Cleopatra	Cléopâtre	properNoun	np	0.47	[Cle%C3%B2patra-np-ca, Cl%C3%A9op%C3%A2tre-np-fr, Cleopatra-np-es, Cleopatra-np-ca, Cleopatra-np-it, Cleopatra-np-sc]
Clinton	Clinton	noun	np	0.7	[Clinton-np-ca, Clinton-np-fr, Clinton-np-es, Clinton-np-it, Clinton-np-sc]
Congo	Congo	properNoun	np	0.6	[Congo-np-ca, Congo-np-fr, Congo-np-es, Congo-np-it, Congo-np-sc]
Consell	Consell	properNoun	np	0.6	[Consell-np-ca, Consell-np-fr, Consell-np-es, Consell-np-it, Consell-np-sc]
Cooper	Cooper	noun	np	0.6	[Cooper-np-ca, Cooper-np-fr, Cooper-np-es, Cooper-np-it, Cooper-np-sc]
Copenaghen	Copenhague	properNoun	np	0.7	[Copenhaguen-np-ca, Copenhague-np-fr, Copenhague-np-es, Copenaghen-np-it, Copenaghen-np-sc]
Corea	Corée	properNoun	np	0.6	[Corea-np-ca, Koreio-np-eo, Cor%C3%A9e-np-fr, Corea-np-es, Corea-np-it, Corea-np-sc]
Cristina	Cristina	properNoun	np	0.6	[Cristina-np-ca, Cristina-np-fr, Cristina-np-es, Cristina-np-it, Cristina-np-sc]
Cristu	Christ	properNoun	np	0.7	[Crist-np-ca, Christ-np-fr, Cristo-np-es, Cristo-np-it, Cristu-np-sc]
Cuba	Cuba	properNoun	np	0.6	[Cuba-np-ca, Kubo-np-eo, Cuba-np-fr, Cuba-np-es, Cuba-np-it, Cuba-np-sc]
DNA	ADN	noun	n	0.7	[ADN-n-ca, ADN-n-fr, ADN-n-es, DNA-n-it, DNA-n-sc]
DVD	DVD	noun	n	0.6	[DVD-n-ca, DVD-n-fr, DVD-n-es, DVD-n-it, DVD-n-sc]
Dakar	Dakar	properNoun	np	0.6	[Dakar-np-ca, Dakar-np-fr, Dakar-np-es, Dakar-np-it, Dakar-np-sc]
Damascu	Damas	properNoun	np	0.7	[Damasc-np-ca, Damas-np-fr, Damasco-np-es, Damasco-np-it, Damascu-np-sc]
Daniel	Daniel	properNoun	np	0.6	[Daniel-np-ca, Daniel-np-eo, Daniel-np-fr, Daniel-np-es, Daniel-np-it, Daniel-np-sc]
Danimarca	Danemark	properNoun	np	0.6	[Dinamarca-np-ca, Danio-np-eo, Danemark-np-fr, Dinamarca-np-es, Danimarca-np-it, Danimarca-np-sc]
David	David	properNoun	np	0.6	[David-np-ca, David-np-eo, David-np-fr, David-np-es, David-np-it, David-np-sc]
Davis	Davis	noun	np	0.7	[Davis-np-ca, Davis-np-fr, Davis-np-es, Davis-np-it, Davis-np-sc]
Dick	Dick	noun	np	0.6	[Dick-np-ca, Dick-np-fr, Dick-np-es, Dick-np-it, Dick-np-sc]
Diego	Diego	properNoun	np	0.6	[Diego-np-ca, Diego-np-eo, Diego-np-fr, Diego-np-es, Diego-np-it, Diego-np-sc]
Disney	Disney	noun	np	0.7	[Disney-np-ca, Disney-np-fr, Disney-np-es, Disney-np-it, Disney-np-sc]
Dublinu	Dublin	properNoun	np	0.6	[Dubl%C3%ADn-np-ca, Dublino-np-eo, Dublin-np-fr, Dubl%C3%ADn-np-es, Dublino-np-it, Dublinu-np-sc]
ETA	ETA	noun	n	0.6	[ETA-n-ca, ETA-n-fr, ETA-n-es, ETA-n-it, ETA-n-sc]
Eduardo	Eduardo	properNoun	np	0.6	[Eduardo-np-ca, Eduardo-np-fr, Eduardo-np-es, Eduardo-np-it, Eduardo-np-sc]
Edward	Edward	properNoun	np	0.6	[Edward-np-ca, Edward-np-fr, Edward-np-es, Edward-np-it, Edward-np-sc]
Egitu	Égypte	properNoun	np	0.7	[Egipte-np-ca, %C3%89gypte-np-fr, Egipto-np-es, Egitto-np-it, Egitu-np-sc]
Eiffel	Eiffel	noun	np	0.7	[Eiffel-np-ca, Eiffel-np-fr, Eiffel-np-es, Eiffel-np-it, Eiffel-np-sc]
Elena	Elena	properNoun	np	0.6	[Elena-np-ca, Elena-np-fr, Elena-np-es, Elena-np-it, Elena-np-sc]
Elia	Elia	properNoun	np	0.6	[Elia-np-ca, Elia-np-fr, Elia-np-es, Elia-np-it, Elia-np-sc]
Elisa	Elisa	properNoun	np	0.6	[Elisa-np-ca, Elisa-np-fr, Elisa-np-es, Elisa-np-it, Elisa-np-sc]
Eliseo	Eliseo	properNoun	np	0.6	[Eliseo-np-ca, Eliseo-np-fr, Eliseo-np-es, Eliseo-np-it, Eliseo-np-sc]
Elizabeth	Elizabeth	properNoun	np	0.6	[Elizabeth-np-ca, Elizabeth-np-fr, Elizabeth-np-es, Elizabeth-np-it, Elizabeth-np-sc]
Emilia	Emilia	properNoun	np	0.7	[Emilia-np-ca, Emilia-np-fr, Emilia-np-es, Emilia-np-it, Emilia-np-sc]
Emiliano	Emiliano	properNoun	np	0.6	[Emiliano-np-ca, Emiliano-np-fr, Emiliano-np-es, Emiliano-np-it, Emiliano-np-sc]
Emilio	Emilio	properNoun	np	0.6	[Emilio-np-ca, Emilio-np-eo, Emilio-np-fr, Emilio-np-es, Emilio-np-it, Emilio-np-sc]
Emily	Emily	properNoun	np	0.7	[Emily-np-ca, Emily-np-fr, Emily-np-es, Emily-np-it, Emily-np-sc]
Emma	Emma	properNoun	np	0.7	[Emma-np-ca, Emma-np-fr, Emma-np-es, Emma-np-it, Emma-np-sc]
Enrique	Enrique	properNoun	np	0.7	[Enrique-np-ca, Enrique-np-fr, Enrique-np-es, Enrique-np-it, Enrique-np-sc]
Eric	Eric	properNoun	np	0.7	[Eric-np-ca, Eric-np-fr, Eric-np-es, Eric-np-it, Eric-np-sc]
Ernesto	Ernesto	properNoun	np	0.6	[Ernesto-np-ca, Ernesto-np-fr, Ernesto-np-es, Ernesto-np-it, Ernesto-np-sc]
Europa	Europe	properNoun	np	0.6	[Europa-np-ca, E%C5%ADropo-np-eo, Europe-np-fr, Europa-np-es, Europa-np-it, Europa-np-sc]
Eusebio	Eusebio	properNoun	np	0.6	[Eusebio-np-ca, Eusebio-np-fr, Eusebio-np-es, Eusebio-np-it, Eusebio-np-sc]
Euskadi	Euskadi	properNoun	np	0.6	[Euskadi-np-ca, Euskadi-np-fr, Euskadi-np-es, Euskadi-np-it, Euskadi-np-sc]
Eva	Eva	properNoun	np	0.6	[Eva-np-ca, Eva-np-fr, Eva-np-es, Eva-np-it, Eva-np-sc]
Facebook	Facebook	properNoun	np	0.6	[Facebook-np-ca, Facebook-np-fr, Facebook-np-es, Facebook-np-it, Facebook-np-sc]
Federico	Federico	properNoun	np	0.6	[Federico-np-ca, Federico-np-fr, Federico-np-es, Federico-np-it, Federico-np-sc]
Felipe	Felipe	properNoun	np	0.7	[Felipe-np-ca, Felipe-np-fr, Felipe-np-es, Felipe-np-it, Felipe-np-sc]
Fernando	Fernando	properNoun	np	0.7	[Fernando-np-ca, Fernando-np-fr, Fernando-np-es, Fernando-np-it, Fernando-np-sc]
Ferrari	Ferrari	noun	np	0.6	[Ferrari-np-ca, Ferrari-np-eo, Ferrari-np-fr, Ferrari-np-es, Ferrari-np-it, Ferrari-np-sc]
Ferreira	Ferreira	noun	np	0.6	[Ferreira-np-ca, Ferreira-np-fr, Ferreira-np-es, Ferreira-np-it, Ferreira-np-sc]
Fidel	Fidel	properNoun	np	0.6	[Fidel-np-ca, Fidel-np-fr, Fidel-np-es, Fidel-np-it, Fidel-np-sc]
Figueres	Figueras	noun	np	0.6	[Figueres-np-ca, Figueras-np-es, Figueras-np-fr, Figueras-np-ca, Figueres-np-it, Figueres-np-sc]
Filipinas	Philippines	properNoun	np	0.7	[Filipines-np-ca, Philippines-np-fr, Filipinas-np-es, Filippine-np-it, Filipinas-np-sc]
Filippo	Filippo	properNoun	np	0.6	[Filippo-np-ca, Filippo-np-fr, Filippo-np-es, Filippo-np-it, Filippo-np-sc]
Florida	Floride	properNoun	np	0.7	[Florida-np-ca, Floride-np-fr, Florida-np-es, Florida-np-it, Florida-np-sc]
Ford	Ford	noun	np	0.6	[Ford-np-ca, Ford-np-eo, Ford-np-fr, Ford-np-es, Ford-np-it, Ford-np-sc]
Fox	Fox	noun	np	0.7	[Fox-np-ca, Fox-np-fr, Fox-np-es, Fox-np-it, Fox-np-sc]
Fran	Fran	properNoun	np	0.7	[Fran-np-ca, Fran-np-fr, Fran-np-es, Fran-np-it, Fran-np-sc]
Francesco	Francesco	properNoun	np	0.7	[Francesco-np-ca, Francesco-np-fr, Francesco-np-es, Francesco-np-it, Francesco-np-sc]
Francis	Francis	properNoun	np	0.7	[Francis-np-ca, Francis-np-fr, Francis-np-es, Francis-np-it, Francis-np-sc]
Francisca	Francisca	properNoun	np	0.6	[Francisca-np-ca, Francisca-np-fr, Francisca-np-es, Francisca-np-it, Francisca-np-sc]
Francisco	Francisco	properNoun	np	0.7	[Francisco-np-ca, Francisco-np-fr, Francisco-np-es, Francisco-np-it, Francisco-np-sc]
Franco	Franco	noun	np	0.7	[Franco-np-ca, Franco-np-fr, Franco-np-es, Franco-np-it, Franco-np-sc]
Francoforte	Francfort	properNoun	np	0.7	[Frankfurt-np-ca, Francfort-np-fr, Frankfurt-np-es, Francoforte-np-it, Francoforte-np-sc]
Frank	Frank	properNoun	np	0.6	[Frank-np-ca, Frank-np-fr, Frank-np-es, Frank-np-it, Frank-np-sc]
Franklin	Franklin	noun	np	0.6	[Franklin-np-ca, Franklin-np-fr, Franklin-np-es, Franklin-np-it, Franklin-np-sc]
Frantza	France	properNoun	np	0.7	[Fran%C3%A7a-np-ca, France-np-fr, Francia-np-es, Francia-np-it, Frantza-np-sc]
Gabriel	Gabriel	properNoun	np	0.6	[Gabriel-np-ca, Gabriel-np-fr, Gabriel-np-es, Gabriel-np-it, Gabriel-np-sc]
Galileu	Galilée	properNoun	np	0.7	[Galileu-np-ca, Galil%C3%A9e-np-fr, Galileo-np-es, Galileo-np-it, Galileu-np-sc]
Galles	Galles	properNoun	np	0.7	[Gal%C2%B7les-np-ca, Galles-np-fr, Gales-np-es, Galles-np-it, Galles-np-sc]
Galles	Pays de Galles	properNoun	np	0.7	[Gal%C2%B7les-np-ca, Pays%20de%20Galles-np-fr, Gales-np-es, Galles-np-it, Galles-np-sc]
Gandhi	Gandhi	noun	np	0.6	[Gandhi-np-ca, Gandhi-np-fr, Gandhi-np-es, Gandhi-np-it, Gandhi-np-sc]
